Accident_ID,City,Condition,Severity,Day_of_Week,Hour,Injuries,Fatalities
563,Phoenix,Rain,2,Friday,16,0,0
564,Houston,Clear,1,Friday,23,2,0
565,Houston,Snow,2,Monday,21,3,0
566,Houston,Snow,2,Tuesday,12,2,0
567,Chicago,Snow,1,Thursday,16,5,0
568,Phoenix,Thunderstorm,2,Friday,13,1,0
569,Houston,Rain,3,Thursday,1,4,0
570,Chicago,Thunderstorm,2,Saturday,18,5,0
571,Los Angeles,Fog,2,Friday,2,4,0
572,Los Angeles,Clear,4,Saturday,1,2,0
573,Chicago,Clear,1,Friday,1,2,0
574,Chicago,Snow,2,Sunday,21,1,0
575,Phoenix,Snow,3,Wednesday,6,0,0
576,Phoenix,Snow,2,Monday,3,3,1
577,Los Angeles,Rain,1,Saturday,16,2,0
578,Houston,Fog,1,Tuesday,5,2,0
579,Los Angeles,Fog,3,Tuesday,6,2,0
580,Houston,Fog,2,Wednesday,19,2,0
581,Houston,Fog,3,Wednesday,5,0,0
582,Phoenix,Snow,2,Sunday,8,0,1
583,New York,Clear,2,Tuesday,19,1,0
584,New York,Snow,3,Saturday,3,1,0
585,Chicago,Fog,2,Tuesday,4,5,0
586,Phoenix,Snow,1,Monday,18,0,0
587,Houston,Fog,2,Friday,9,3,0
588,New York,Thunderstorm,3,Monday,17,2,0
589,Houston,Clear,1,Sunday,14,2,0
590,New York,Thunderstorm,1,Sunday,0,0,0
591,New York,Rain,1,Tuesday,4,2,0
592,New York,Snow,4,Friday,4,3,0
593,Phoenix,Rain,1,Tuesday,7,2,0
594,Los Angeles,Snow,2,Monday,21,1,0
595,Houston,Thunderstorm,2,Monday,21,2,0
596,Phoenix,Fog,2,Saturday,21,7,0
597,Phoenix,Fog,2,Saturday,19,0,0
598,Phoenix,Snow,1,Monday,14,6,0
599,Phoenix,Fog,2,Friday,16,4,0
600,Phoenix,Thunderstorm,3,Sunday,18,1,0
601,Chicago,Fog,3,Saturday,12,0,1
602,Houston,Thunderstorm,1,Saturday,21,2,0
603,Phoenix,Rain,3,Thursday,20,1,0
604,Houston,Thunderstorm,2,Thursday,9,0,0
605,Chicago,Clear,3,Saturday,16,1,0
606,Chicago,Clear,2,Tuesday,4,6,0
607,Houston,Clear,2,Friday,17,1,0
608,New York,Snow,4,Wednesday,16,1,0
609,Los Angeles,Snow,3,Saturday,3,3,0
610,New York,Snow,2,Thursday,21,3,0
611,New York,Thunderstorm,1,Friday,6,0,0
612,New York,Snow,1,Friday,4,1,0
613,Phoenix,Rain,1,Thursday,7,0,0
614,Chicago,Clear,1,Friday,7,0,0
615,New York,Thunderstorm,1,Friday,10,3,0
616,Chicago,Clear,3,Thursday,8,3,0
617,Houston,Snow,1,Monday,18,1,0
618,Los Angeles,Thunderstorm,2,Saturday,18,1,0
619,Houston,Fog,1,Tuesday,8,3,0
620,Houston,Rain,1,Wednesday,22,3,0
621,Phoenix,Snow,1,Tuesday,19,2,0
622,Los Angeles,Snow,1,Monday,16,3,0
623,Houston,Rain,3,Sunday,15,1,0
624,Houston,Rain,3,Monday,6,2,0
625,Los Angeles,Fog,1,Friday,21,4,0
626,Los Angeles,Snow,2,Tuesday,2,0,1
627,Houston,Snow,2,Monday,20,2,0
628,Los Angeles,Clear,3,Tuesday,18,2,0
629,Houston,Thunderstorm,3,Monday,7,4,0
630,Houston,Thunderstorm,2,Wednesday,4,2,0
631,Phoenix,Clear,2,Monday,5,4,0
632,New York,Thunderstorm,3,Tuesday,1,2,0
633,Houston,Rain,1,Friday,23,1,0
634,Chicago,Thunderstorm,2,Tuesday,18,1,0
635,New York,Thunderstorm,4,Thursday,12,0,0
636,New York,Clear,3,Tuesday,5,1,0
637,New York,Fog,2,Wednesday,5,4,0
638,Phoenix,Thunderstorm,2,Saturday,1,2,0
639,Houston,Thunderstorm,1,Wednesday,23,0,0
640,Phoenix,Fog,2,Wednesday,4,2,0
641,Houston,Clear,2,Monday,10,3,0
642,Phoenix,Fog,2,Wednesday,10,2,0
643,Phoenix,Clear,3,Tuesday,23,1,0
644,Chicago,Rain,3,Saturday,13,3,0
645,Phoenix,Clear,1,Sunday,12,3,0
646,Los Angeles,Rain,2,Friday,7,3,0
647,Chicago,Rain,2,Sunday,14,1,0
648,Phoenix,Clear,2,Wednesday,11,2,0
649,New York,Snow,1,Tuesday,2,1,0
650,Los Angeles,Clear,2,Monday,20,0,0
651,Los Angeles,Thunderstorm,3,Monday,22,0,1
652,Los Angeles,Thunderstorm,2,Friday,4,3,0
653,Chicago,Snow,4,Friday,5,4,0
654,Phoenix,Rain,4,Tuesday,1,4,0
655,Phoenix,Snow,1,Friday,7,2,0
656,New York,Thunderstorm,1,Friday,4,1,0
657,New York,Snow,4,Monday,21,2,0
658,Los Angeles,Clear,4,Tuesday,16,2,1
659,New York,Snow,1,Saturday,1,0,0
660,Chicago,Rain,1,Friday,10,3,0
661,Phoenix,Clear,1,Tuesday,3,1,0
662,Los Angeles,Fog,4,Wednesday,10,1,0
663,New York,Thunderstorm,1,Monday,8,1,0
664,Chicago,Thunderstorm,2,Saturday,5,2,0
665,Chicago,Snow,3,Monday,23,2,0
666,New York,Clear,1,Monday,1,2,0
667,Phoenix,Fog,2,Thursday,14,2,0
668,New York,Clear,1,Tuesday,4,1,0
669,Los Angeles,Thunderstorm,3,Wednesday,11,3,0
670,New York,Clear,1,Friday,12,2,0
671,Chicago,Fog,2,Wednesday,16,0,0
672,New York,Snow,2,Tuesday,3,0,0
673,Phoenix,Rain,1,Monday,9,3,0
674,Houston,Clear,1,Thursday,0,1,0
675,New York,Rain,2,Tuesday,10,2,0
676,Phoenix,Thunderstorm,1,Saturday,15,2,0
677,Phoenix,Snow,3,Saturday,10,1,0
678,Chicago,Snow,3,Tuesday,8,3,0
679,Phoenix,Clear,2,Friday,1,1,0
680,Phoenix,Snow,2,Wednesday,6,2,0
681,Phoenix,Clear,2,Wednesday,18,5,0
682,Phoenix,Clear,3,Friday,17,3,0
683,Los Angeles,Rain,2,Thursday,19,4,0
684,Los Angeles,Snow,1,Monday,6,4,0
685,Chicago,Clear,1,Sunday,22,1,0
686,New York,Rain,2,Sunday,8,0,0
687,Phoenix,Fog,2,Monday,11,2,0
688,New York,Rain,2,Saturday,2,2,0
689,New York,Rain,1,Thursday,22,0,0
690,Chicago,Clear,3,Friday,21,3,0
691,Phoenix,Thunderstorm,1,Sunday,15,2,0
692,Phoenix,Thunderstorm,1,Tuesday,6,2,0
693,Houston,Thunderstorm,2,Wednesday,22,2,1
694,New York,Rain,1,Tuesday,4,2,0
695,New York,Clear,2,Wednesday,22,1,0
696,Los Angeles,Snow,1,Tuesday,6,2,0
697,Houston,Rain,2,Friday,18,1,0
698,Los Angeles,Rain,2,Friday,16,1,0
699,Los Angeles,Clear,1,Thursday,15,0,0
700,Los Angeles,Fog,1,Tuesday,20,5,0
701,Chicago,Rain,3,Tuesday,23,2,0
702,Chicago,Fog,2,Thursday,20,4,0
703,Los Angeles,Fog,2,Thursday,18,1,0
704,Houston,Thunderstorm,1,Friday,17,2,0
705,New York,Clear,2,Friday,18,3,1
706,Houston,Fog,2,Saturday,3,2,0
707,Phoenix,Clear,2,Tuesday,0,1,0
708,Chicago,Thunderstorm,3,Friday,3,4,0
709,New York,Clear,1,Sunday,3,1,0
710,New York,Rain,1,Friday,8,1,0
711,Phoenix,Fog,3,Tuesday,7,3,0
712,Phoenix,Clear,4,Thursday,1,1,0
713,Los Angeles,Snow,1,Tuesday,22,2,0
714,Chicago,Clear,2,Sunday,5,2,0
715,Chicago,Fog,1,Monday,22,0,0
716,Houston,Thunderstorm,1,Tuesday,10,4,0
717,Los Angeles,Thunderstorm,1,Monday,3,1,0
718,Los Angeles,Fog,1,Tuesday,13,1,0
719,Los Angeles,Rain,3,Sunday,20,1,0
720,Los Angeles,Rain,2,Monday,21,2,0
721,Chicago,Thunderstorm,1,Monday,8,3,0
722,Chicago,Thunderstorm,1,Sunday,1,1,0
723,Los Angeles,Fog,3,Tuesday,0,1,0
724,Houston,Rain,1,Saturday,3,1,0
725,New York,Thunderstorm,2,Friday,11,1,0
726,New York,Rain,1,Wednesday,4,1,0
727,Houston,Thunderstorm,2,Friday,8,6,0
728,Los Angeles,Clear,1,Monday,21,1,0
729,Chicago,Snow,1,Tuesday,3,4,0
730,New York,Clear,1,Tuesday,15,3,0
731,Phoenix,Thunderstorm,1,Tuesday,1,3,0
732,Phoenix,Snow,2,Tuesday,15,2,1
733,Houston,Snow,2,Saturday,15,1,0
734,Los Angeles,Thunderstorm,1,Wednesday,20,1,0
735,New York,Thunderstorm,1,Thursday,23,2,0
736,Los Angeles,Rain,2,Monday,23,3,0
737,New York,Thunderstorm,2,Wednesday,21,0,0
738,Houston,Fog,4,Friday,10,0,0
739,Houston,Thunderstorm,2,Thursday,0,3,0
740,Phoenix,Fog,2,Thursday,14,3,0
741,Los Angeles,Thunderstorm,2,Tuesday,23,1,0
742,Phoenix,Rain,4,Wednesday,3,2,0
743,Los Angeles,Fog,3,Friday,17,2,0
744,Phoenix,Clear,1,Tuesday,16,3,0
745,Chicago,Fog,1,Tuesday,6,0,0
746,Chicago,Rain,1,Sunday,17,1,0
747,Chicago,Fog,2,Sunday,12,2,0
748,Chicago,Thunderstorm,3,Sunday,19,3,0
749,New York,Thunderstorm,2,Saturday,19,2,0
750,Chicago,Rain,1,Monday,9,4,0
751,Houston,Snow,3,Thursday,0,1,0
752,Houston,Thunderstorm,3,Friday,1,1,0
753,New York,Clear,1,Thursday,16,1,1
754,Chicago,Rain,2,Wednesday,21,3,0
755,Chicago,Fog,2,Monday,2,2,0
756,Chicago,Fog,3,Tuesday,16,5,0
757,Phoenix,Clear,3,Monday,11,3,0
758,Los Angeles,Thunderstorm,2,Tuesday,23,1,0
759,Phoenix,Rain,2,Sunday,11,4,0
760,Los Angeles,Clear,3,Monday,19,1,0
761,Chicago,Thunderstorm,2,Tuesday,9,1,0
762,Chicago,Rain,1,Thursday,6,1,0
763,Phoenix,Fog,3,Sunday,9,0,0
764,Phoenix,Rain,1,Sunday,17,1,0
765,Los Angeles,Snow,1,Sunday,21,3,0
766,Houston,Rain,3,Thursday,5,6,0
767,Los Angeles,Snow,3,Thursday,6,4,0
768,Phoenix,Rain,2,Thursday,16,4,0
769,Phoenix,Snow,1,Sunday,11,2,0
770,New York,Fog,1,Monday,16,2,0
771,Phoenix,Thunderstorm,1,Tuesday,17,1,1
772,New York,Snow,1,Thursday,13,2,0
773,Houston,Snow,3,Monday,10,1,0
774,Los Angeles,Fog,1,Tuesday,1,3,0
775,Los Angeles,Snow,2,Sunday,20,2,0
776,New York,Clear,1,Monday,0,2,0
777,Los Angeles,Fog,4,Sunday,10,4,0
778,Phoenix,Clear,1,Saturday,1,3,0
779,Chicago,Fog,1,Thursday,15,1,0
780,New York,Snow,1,Wednesday,21,2,0
781,Los Angeles,Clear,2,Monday,2,3,0
782,New York,Snow,2,Thursday,19,5,0
783,New York,Fog,2,Friday,0,2,0
784,Chicago,Snow,2,Tuesday,20,1,0
785,Phoenix,Clear,1,Saturday,19,1,0
786,New York,Clear,2,Thursday,7,2,0
787,Los Angeles,Snow,2,Friday,18,0,0
788,Houston,Rain,1,Monday,0,2,0
789,New York,Fog,1,Monday,4,3,1
790,New York,Fog,1,Friday,0,1,0
791,Chicago,Snow,1,Saturday,10,1,1
792,Phoenix,Rain,2,Friday,20,0,0
793,Houston,Clear,1,Tuesday,8,0,0
794,Los Angeles,Thunderstorm,1,Monday,4,2,0
795,Houston,Thunderstorm,1,Friday,1,2,0
796,Los Angeles,Snow,4,Wednesday,12,0,0
797,Phoenix,Rain,3,Wednesday,17,2,0
798,Los Angeles,Rain,1,Friday,11,5,0
799,Chicago,Fog,1,Tuesday,13,3,0
800,Chicago,Clear,1,Monday,4,3,0
801,Chicago,Rain,2,Wednesday,23,5,0
802,Chicago,Thunderstorm,1,Friday,9,2,0
803,Houston,Clear,2,Sunday,19,5,1
804,Phoenix,Clear,2,Friday,1,1,0
805,Los Angeles,Snow,3,Thursday,3,2,0
806,Los Angeles,Rain,1,Friday,11,3,0
807,Chicago,Snow,3,Tuesday,10,0,0
808,Chicago,Rain,3,Wednesday,3,2,0
809,New York,Fog,1,Thursday,10,2,0
810,Phoenix,Snow,1,Wednesday,8,3,0
811,Houston,Snow,1,Wednesday,9,4,0
812,Los Angeles,Thunderstorm,1,Tuesday,5,5,0
813,New York,Snow,1,Friday,14,2,0
814,New York,Rain,2,Tuesday,9,1,0
815,Los Angeles,Thunderstorm,2,Friday,21,3,0
816,Houston,Snow,4,Thursday,20,3,0
817,New York,Snow,1,Tuesday,5,3,0
818,New York,Fog,4,Tuesday,0,4,0
819,Phoenix,Snow,1,Sunday,20,2,0
820,Houston,Clear,3,Saturday,21,2,0
821,New York,Thunderstorm,1,Monday,23,0,0
822,Houston,Clear,1,Tuesday,19,2,0
823,Los Angeles,Thunderstorm,3,Saturday,20,1,0
824,Chicago,Fog,1,Monday,3,3,0
825,New York,Snow,2,Sunday,22,2,0
826,Phoenix,Snow,2,Friday,21,3,0
827,Los Angeles,Snow,2,Friday,13,4,0
828,Houston,Thunderstorm,2,Friday,19,1,1
829,Los Angeles,Snow,3,Saturday,21,2,0
830,New York,Clear,1,Saturday,19,2,0
831,Houston,Snow,2,Monday,7,1,0
832,Chicago,Fog,3,Friday,10,3,0
833,Los Angeles,Clear,1,Wednesday,14,3,0
834,New York,Snow,1,Tuesday,18,2,0
835,Phoenix,Snow,3,Saturday,7,1,0
836,Houston,Rain,2,Saturday,12,3,0
837,Los Angeles,Thunderstorm,2,Saturday,17,4,0
838,Los Angeles,Clear,1,Monday,21,2,0
839,Chicago,Rain,2,Friday,23,3,0
840,Chicago,Fog,1,Wednesday,16,0,0
841,Phoenix,Thunderstorm,2,Tuesday,5,2,0
842,Phoenix,Clear,3,Tuesday,14,2,0
843,New York,Snow,1,Friday,12,2,0
844,New York,Clear,2,Wednesday,17,1,0
845,Phoenix,Snow,4,Monday,10,1,0
846,Phoenix,Thunderstorm,2,Saturday,12,3,0
847,Houston,Snow,3,Saturday,0,2,0
848,Chicago,Fog,2,Sunday,17,1,0
849,New York,Snow,3,Friday,4,1,0
850,Chicago,Fog,1,Tuesday,5,0,0
851,Chicago,Thunderstorm,1,Saturday,0,1,0
852,Phoenix,Thunderstorm,1,Sunday,6,3,0
853,Houston,Clear,2,Tuesday,3,2,0
854,Los Angeles,Fog,3,Tuesday,8,0,0
855,Houston,Fog,1,Friday,14,1,0
856,Houston,Rain,2,Thursday,5,3,0
857,Chicago,Rain,3,Sunday,16,1,0
858,Houston,Rain,2,Thursday,19,4,0
859,New York,Snow,1,Thursday,17,2,0
860,Chicago,Rain,2,Sunday,21,3,0
861,New York,Fog,1,Wednesday,3,1,1
862,Los Angeles,Snow,1,Friday,8,2,0
863,Chicago,Thunderstorm,4,Sunday,13,2,1
864,Los Angeles,Clear,1,Tuesday,2,0,0
865,Chicago,Rain,1,Sunday,0,4,0
866,Phoenix,Thunderstorm,3,Saturday,10,3,0
867,Houston,Fog,1,Sunday,0,3,0
868,Phoenix,Clear,2,Wednesday,11,1,0
869,Los Angeles,Thunderstorm,1,Thursday,8,2,0
870,Houston,Clear,1,Monday,4,3,0
871,Chicago,Rain,1,Wednesday,14,3,0
872,Houston,Fog,1,Wednesday,17,2,0
873,New York,Clear,2,Friday,8,2,0
874,Houston,Thunderstorm,3,Saturday,12,1,0
875,New York,Rain,2,Wednesday,12,3,0
876,Houston,Rain,4,Sunday,23,2,0
877,New York,Thunderstorm,1,Saturday,12,2,0
878,Los Angeles,Thunderstorm,2,Friday,9,3,0
879,Phoenix,Clear,2,Sunday,9,1,0
880,Chicago,Snow,4,Monday,21,3,0
881,Houston,Rain,1,Tuesday,6,0,0
882,Phoenix,Clear,2,Tuesday,21,3,0
883,Chicago,Thunderstorm,3,Thursday,4,3,0
884,Chicago,Clear,1,Thursday,19,3,0
885,New York,Thunderstorm,3,Monday,6,3,0
886,Los Angeles,Fog,1,Tuesday,19,3,0
887,Los Angeles,Thunderstorm,3,Thursday,9,2,0
888,Phoenix,Thunderstorm,4,Saturday,9,0,0
889,Los Angeles,Thunderstorm,2,Wednesday,20,4,0
890,Houston,Snow,2,Friday,23,2,0
891,Los Angeles,Thunderstorm,1,Sunday,12,3,0
892,Phoenix,Rain,4,Thursday,14,2,0
893,Los Angeles,Rain,2,Monday,5,0,0
894,Houston,Clear,1,Sunday,19,3,1
895,New York,Snow,2,Tuesday,11,2,0
896,Phoenix,Clear,2,Monday,18,2,0
897,New York,Rain,1,Friday,10,1,0
898,New York,Rain,1,Friday,5,2,1
899,New York,Fog,1,Monday,0,4,0
900,Chicago,Thunderstorm,2,Thursday,1,2,0
901,Chicago,Rain,2,Thursday,22,0,0
902,New York,Clear,2,Tuesday,14,1,0
903,Phoenix,Clear,3,Saturday,3,1,0
904,Houston,Thunderstorm,3,Tuesday,4,2,0
905,Houston,Thunderstorm,2,Wednesday,14,2,0
906,Los Angeles,Fog,1,Saturday,10,4,0
907,Phoenix,Snow,2,Sunday,9,6,0
908,Chicago,Clear,2,Wednesday,16,2,0
909,New York,Thunderstorm,2,Tuesday,1,2,0
910,Los Angeles,Clear,2,Saturday,19,1,0
911,Houston,Thunderstorm,1,Saturday,23,0,0
912,Chicago,Rain,4,Wednesday,9,2,0
913,Chicago,Clear,1,Monday,19,1,0
914,New York,Rain,2,Thursday,2,2,0
915,Houston,Clear,1,Saturday,18,3,0
916,Phoenix,Snow,4,Sunday,4,2,0
917,Chicago,Fog,1,Sunday,2,1,0
918,New York,Rain,1,Saturday,7,3,0
919,Phoenix,Thunderstorm,1,Wednesday,4,2,0
920,Houston,Snow,1,Saturday,11,1,1
921,Chicago,Clear,1,Wednesday,13,5,0
922,Phoenix,Rain,2,Monday,6,3,0
923,Phoenix,Clear,2,Sunday,10,2,0
924,Phoenix,Clear,1,Saturday,7,1,0
925,Chicago,Clear,1,Friday,4,3,0
926,Chicago,Fog,3,Tuesday,7,1,0
927,Los Angeles,Fog,2,Sunday,11,2,0
928,Houston,Thunderstorm,3,Monday,14,1,0
929,New York,Rain,2,Friday,18,2,0
930,Phoenix,Snow,1,Sunday,15,1,0
931,Los Angeles,Snow,1,Monday,13,2,0
932,New York,Snow,1,Thursday,6,3,0
933,Los Angeles,Clear,3,Monday,7,2,1
934,Chicago,Fog,4,Monday,6,1,0
935,Phoenix,Rain,2,Thursday,17,4,0
936,New York,Clear,1,Saturday,23,3,1
937,New York,Fog,1,Tuesday,5,0,0
938,New York,Fog,1,Friday,18,1,0
939,New York,Rain,2,Sunday,3,0,0
940,New York,Rain,1,Wednesday,22,1,0
941,Los Angeles,Rain,4,Tuesday,2,2,0
942,Phoenix,Clear,1,Sunday,16,4,0
943,Chicago,Thunderstorm,4,Monday,21,1,0
944,Chicago,Rain,3,Wednesday,18,2,0
945,Chicago,Thunderstorm,3,Thursday,14,4,0
946,Chicago,Clear,2,Tuesday,5,2,1
947,Los Angeles,Thunderstorm,2,Saturday,11,2,0
948,Houston,Snow,2,Friday,18,2,0
949,Phoenix,Thunderstorm,2,Tuesday,5,5,0
950,New York,Rain,2,Tuesday,10,2,0
951,Houston,Clear,4,Saturday,19,0,0
952,Chicago,Rain,3,Wednesday,19,3,0
953,Houston,Snow,3,Thursday,9,4,1
954,Phoenix,Rain,3,Saturday,15,3,0
955,New York,Rain,1,Sunday,17,2,1
956,New York,Rain,1,Thursday,13,2,0
957,Phoenix,Fog,2,Saturday,3,5,0
958,Phoenix,Snow,2,Tuesday,11,2,0
959,Chicago,Rain,3,Thursday,19,3,0
960,New York,Rain,2,Wednesday,22,4,0
961,Houston,Rain,2,Wednesday,20,2,0
962,Los Angeles,Clear,2,Friday,7,1,0
963,Los Angeles,Fog,1,Thursday,6,3,0
964,Phoenix,Clear,2,Friday,8,2,0
965,Chicago,Fog,3,Sunday,23,1,0
966,Los Angeles,Rain,1,Saturday,16,2,0
967,New York,Snow,2,Monday,9,1,0
968,Phoenix,Thunderstorm,2,Sunday,2,3,0
969,Houston,Thunderstorm,1,Wednesday,20,2,0
970,Phoenix,Rain,1,Tuesday,7,1,0
971,Houston,Clear,4,Wednesday,13,3,0
972,Phoenix,Snow,1,Monday,6,1,0
973,Phoenix,Fog,1,Tuesday,15,1,0
974,Phoenix,Rain,1,Thursday,17,2,0
975,Houston,Snow,2,Thursday,10,3,0
976,Houston,Snow,2,Sunday,5,2,0
977,Phoenix,Fog,2,Wednesday,19,4,0
978,Los Angeles,Snow,1,Tuesday,20,2,0
979,Chicago,Clear,3,Saturday,13,1,0
980,Chicago,Clear,1,Tuesday,20,5,0
981,Chicago,Clear,1,Friday,12,2,0
982,Houston,Snow,2,Monday,3,3,0
983,Houston,Clear,1,Sunday,19,4,0
984,Los Angeles,Fog,3,Thursday,19,0,0
985,Chicago,Snow,4,Wednesday,10,1,0
986,Chicago,Thunderstorm,1,Tuesday,17,1,0
987,Phoenix,Snow,3,Thursday,0,1,0
988,Houston,Fog,3,Wednesday,11,0,0
989,Chicago,Thunderstorm,4,Thursday,17,1,0
990,Los Angeles,Snow,1,Wednesday,6,1,0
991,Los Angeles,Clear,2,Thursday,11,2,0
992,Chicago,Rain,1,Saturday,0,0,0
993,Houston,Rain,3,Friday,21,3,0
994,Los Angeles,Clear,1,Monday,3,3,0
995,Phoenix,Rain,2,Thursday,17,2,0
996,Los Angeles,Rain,1,Monday,14,3,0
997,New York,Clear,1,Thursday,2,1,0
998,New York,Clear,2,Sunday,6,0,0
999,Houston,Snow,3,Tuesday,5,1,0
1000,Chicago,Snow,2,Friday,14,2,0
1001,Houston,Clear,3,Sunday,14,0,0
1002,Houston,Fog,1,Saturday,5,1,0
1003,Houston,Rain,2,Friday,7,1,0
1004,Houston,Snow,2,Monday,7,4,0
1005,Phoenix,Rain,1,Tuesday,21,1,0
1006,Phoenix,Thunderstorm,2,Wednesday,0,2,0
1007,Los Angeles,Clear,2,Sunday,12,4,0
1008,New York,Fog,2,Friday,22,4,0
1009,Houston,Thunderstorm,3,Saturday,23,0,0
1010,Los Angeles,Thunderstorm,2,Sunday,20,2,0
1011,New York,Thunderstorm,1,Tuesday,12,0,0
1012,Chicago,Clear,1,Tuesday,10,2,0
1013,Phoenix,Snow,2,Monday,3,1,0
1014,New York,Clear,1,Saturday,6,3,1
1015,Chicago,Snow,1,Tuesday,11,0,0
1016,New York,Thunderstorm,2,Tuesday,12,2,0
1017,Phoenix,Thunderstorm,2,Wednesday,21,3,0
1018,Phoenix,Fog,1,Monday,11,3,0
1019,Los Angeles,Snow,3,Monday,15,3,0
1020,Houston,Thunderstorm,2,Saturday,5,2,0
1021,New York,Rain,1,Tuesday,13,1,0
1022,New York,Fog,3,Wednesday,18,2,0
1023,Chicago,Clear,2,Thursday,15,0,0
1024,Phoenix,Fog,2,Friday,3,2,0
1025,New York,Rain,2,Sunday,4,2,0
1026,Phoenix,Snow,1,Monday,8,2,0
1027,New York,Clear,2,Wednesday,23,1,0
1028,Los Angeles,Clear,1,Saturday,2,3,0
1029,Houston,Snow,4,Wednesday,21,3,0
1030,New York,Fog,3,Tuesday,9,4,0
1031,Phoenix,Thunderstorm,2,Friday,16,1,0
1032,Los Angeles,Fog,1,Monday,18,2,0
1033,New York,Rain,1,Thursday,9,1,0
1034,Chicago,Thunderstorm,1,Tuesday,11,1,1
1035,Houston,Fog,2,Monday,22,3,0
1036,New York,Snow,1,Sunday,6,2,0
1037,Los Angeles,Rain,2,Saturday,17,4,0
1038,Chicago,Rain,1,Monday,18,4,0
1039,Los Angeles,Rain,4,Wednesday,14,1,0
1040,Los Angeles,Thunderstorm,1,Sunday,6,4,0
1041,Chicago,Clear,4,Friday,11,5,0
1042,Los Angeles,Thunderstorm,4,Thursday,21,1,0
1043,Chicago,Fog,2,Friday,6,3,0
1044,New York,Clear,3,Wednesday,9,3,0
1045,Chicago,Fog,2,Thursday,23,2,0
1046,Chicago,Clear,2,Thursday,21,1,0
1047,Houston,Thunderstorm,1,Tuesday,19,2,0
1048,Chicago,Rain,1,Thursday,9,2,0
1049,Chicago,Snow,2,Monday,22,3,0
1050,New York,Rain,2,Friday,4,0,0
1051,Houston,Thunderstorm,2,Saturday,17,3,0
1052,Phoenix,Clear,1,Saturday,8,1,0
1053,New York,Rain,1,Friday,15,2,0
1054,New York,Thunderstorm,1,Tuesday,6,0,0
1055,Phoenix,Fog,1,Thursday,9,0,0
1056,Chicago,Snow,1,Wednesday,4,3,0
1057,Los Angeles,Rain,1,Sunday,6,2,0
1058,Houston,Clear,1,Sunday,4,1,0
1059,Los Angeles,Fog,3,Monday,14,2,0
1060,Phoenix,Thunderstorm,1,Tuesday,18,0,0
1061,New York,Snow,2,Sunday,9,2,0
1062,New York,Clear,1,Thursday,7,3,0
1063,Houston,Thunderstorm,3,Saturday,23,2,0
1064,New York,Thunderstorm,2,Wednesday,8,2,0
1065,New York,Rain,1,Thursday,10,3,0
1066,Houston,Rain,2,Tuesday,21,2,0
1067,Houston,Clear,1,Wednesday,1,3,0
1068,Phoenix,Thunderstorm,2,Sunday,2,1,0
1069,New York,Rain,1,Wednesday,12,0,0
1070,New York,Snow,4,Wednesday,10,2,0
1071,Phoenix,Snow,2,Wednesday,9,2,0
1072,Chicago,Thunderstorm,1,Sunday,14,1,0
1073,Chicago,Rain,3,Thursday,5,4,0
1074,Chicago,Clear,1,Wednesday,0,0,0
1075,Phoenix,Clear,3,Thursday,13,1,0
1076,New York,Clear,2,Wednesday,17,4,0
1077,Phoenix,Snow,3,Wednesday,23,2,0
1078,Phoenix,Rain,1,Tuesday,10,2,0
1079,Chicago,Rain,3,Thursday,7,2,0
1080,Los Angeles,Snow,3,Saturday,21,0,0
1081,New York,Clear,1,Thursday,2,1,0
1082,Chicago,Clear,1,Friday,13,1,0
1083,Los Angeles,Thunderstorm,1,Sunday,1,3,0
1084,Los Angeles,Fog,4,Saturday,15,2,0
1085,Houston,Rain,1,Tuesday,5,1,0
1086,New York,Rain,2,Thursday,0,4,0
1087,Los Angeles,Rain,1,Tuesday,13,3,0
1088,Chicago,Fog,1,Saturday,9,1,0
1089,Houston,Thunderstorm,2,Tuesday,5,4,0
1090,New York,Fog,4,Tuesday,8,4,0
1091,Phoenix,Clear,2,Monday,6,1,0
1092,Chicago,Clear,3,Thursday,1,2,0
1093,Los Angeles,Rain,2,Tuesday,10,2,0
1094,Los Angeles,Snow,1,Monday,13,3,0
1095,Chicago,Rain,1,Monday,4,1,0
1096,Los Angeles,Snow,2,Wednesday,8,2,0
1097,Houston,Fog,4,Wednesday,6,2,1
1098,New York,Clear,3,Sunday,13,3,0
1099,Houston,Snow,1,Saturday,15,1,0
1100,Los Angeles,Fog,1,Thursday,21,0,0
1101,Phoenix,Clear,1,Wednesday,15,1,0
1102,New York,Snow,4,Saturday,6,1,0
1103,New York,Rain,3,Thursday,9,1,0
1104,Chicago,Rain,3,Saturday,20,2,0
1105,Chicago,Rain,1,Sunday,5,1,0
1106,Phoenix,Fog,2,Sunday,16,1,0
1107,New York,Rain,2,Monday,0,7,0
1108,Phoenix,Thunderstorm,1,Monday,1,0,0
1109,Chicago,Clear,2,Thursday,13,1,0
1110,Chicago,Fog,1,Saturday,3,5,0
1111,New York,Rain,1,Saturday,8,4,0
1112,Houston,Clear,3,Wednesday,22,3,0
1113,Los Angeles,Snow,3,Wednesday,5,1,0
1114,Chicago,Rain,2,Thursday,16,1,0
1115,Chicago,Clear,2,Friday,20,3,0
1116,Houston,Thunderstorm,1,Wednesday,10,4,0
1117,Houston,Snow,3,Tuesday,3,0,1
1118,Phoenix,Thunderstorm,3,Wednesday,20,1,0
1119,Phoenix,Clear,3,Friday,8,2,0
